step,max_kl,lr,steps,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
2341,0.01,0.001,600,-0.0644195,-1.7069,-1.68112,0.0260881,0.972467,0.0612671,0.511409,-0.031431,-0.0326811,1,0.00251117,-0.535407,7.60841,27537.3
2342,0.01,0.001,600,-0.0723703,-1.7162,-1.83232,-0.11551,0.970306,0.0633183,0.481514,0.107793,0.105938,0,0.00998141,-0.550014,7.36223,27547.7
2343,0.01,0.001,600,-0.0731615,-2.04756,-2.08386,-0.0368727,0.969881,0.0617375,0.646177,0.0684803,0.0673815,1,0.0024912,-0.537901,7.53826,27558.3
2344,0.01,0.001,600,-0.0546003,-1.85769,-1.60707,0.249563,0.948719,0.0639451,0.595979,-0.234889,-0.235985,1,0.00249086,-0.53712,7.3968,27569
2345,0.01,0.001,600,-0.085692,-2.1505,-2.40285,-0.250268,0.945622,0.0590484,0.876496,0.256456,0.254441,0,0.00992379,-0.559131,7.49597,27579.7
2346,0.01,0.001,600,-0.0774934,-2.13982,-2.18354,-0.0422554,0.956867,0.058234,0.674852,0.0252809,0.0237721,1,0.00249425,-0.537476,7.5098,27590.3
2347,0.01,0.001,600,-0.0671952,-2.08697,-1.99028,0.0985284,0.967324,0.0640094,0.517788,-0.08859,-0.0917922,0,0.00968877,-0.540293,7.36678,27601.1
2348,0.01,0.001,600,-0.0868587,-2.04246,-2.29758,-0.255659,0.926152,0.0615563,0.924911,0.248547,0.247172,1,0.00249736,-0.56081,7.68118,27611.9
2349,0.01,0.001,600,-0.059563,-1.93809,-1.70002,0.238759,0.964651,0.0608733,0.464662,-0.235321,-0.237956,0,0.00982144,-0.527463,7.50115,27622.6
2350,0.01,0.001,600,-0.0748982,-1.92307,-2.03034,-0.106253,0.962822,0.058696,0.817998,0.134898,0.132161,0,0.00992718,-0.541732,8.60043,27634.1
2351,0.01,0.001,600,-0.0687765,-2.02152,-1.99266,0.0296743,0.962879,0.0586042,0.718702,-0.0262852,-0.0275231,1,0.0024906,-0.528245,7.54826,27645
2352,0.01,0.001,600,-0.0635437,-1.86065,-1.75385,0.107813,0.958605,0.0607018,0.49053,-0.119974,-0.121165,1,0.00250317,-0.54683,7.55532,27655.7
2353,0.01,0.001,600,-0.0884622,-2.08277,-2.39124,-0.307905,0.938429,0.0611389,1.07011,0.304597,0.300253,0,0.0096654,-0.544941,7.74279,27666.5
2354,0.01,0.001,600,-0.080698,-2.36972,-2.42303,-0.0530134,0.961378,0.057981,0.668024,0.0489471,0.0472096,1,0.00249229,-0.538462,7.63687,27677.3
2355,0.01,0.001,600,-0.0789228,-2.37577,-2.37587,-0.000195865,0.966511,0.0608263,0.600033,0.00934341,0.00795272,1,0.00248897,-0.54079,7.62057,27688
2356,0.01,0.001,600,-0.0702762,-2.30689,-2.1306,0.176322,0.970589,0.0658698,0.511976,-0.188874,-0.190026,1,0.00251916,-0.541129,7.56896,27698.6
2357,0.01,0.001,600,-0.0681411,-2.19571,-2.05647,0.138991,0.960788,0.0645502,0.53235,-0.127989,-0.129155,1,0.0025075,-0.544016,7.69904,27709.4
2358,0.01,0.001,600,-0.0708083,-2.05586,-2.00857,0.0476138,0.976361,0.0614192,0.351795,-0.0713216,-0.0723081,1,0.00250219,-0.55279,7.46922,27719.8
2359,0.01,0.001,600,-0.0699933,-2.15577,-2.12074,0.0346427,0.950428,0.0592134,0.746259,-0.0483247,-0.049444,1,0.00259551,-0.581773,7.60823,27730.6
2360,0.01,0.001,600,-0.0667325,-1.96623,-1.89878,0.0666729,0.950864,0.0599117,0.728914,-0.0549662,-0.0563298,1,0.00250546,-0.564051,7.5284,27741.3
2361,0.01,0.001,600,-0.071121,-2.11967,-2.11995,-0.00104766,0.951433,0.054637,0.685268,0.0185758,0.0171058,1,0.00251079,-0.582976,7.49655,27751.8
2362,0.01,0.001,600,-0.0721116,-2.12198,-2.0769,0.0453094,0.962523,0.0638301,0.644196,-0.0436764,-0.0463569,0,0.00952115,-0.568324,7.55409,27762.4
2363,0.01,0.001,600,-0.0803067,-2.23098,-2.38119,-0.149002,0.960672,0.0569427,0.586398,0.153676,0.151403,0,0.00972976,-0.559181,7.50328,27773.1
2364,0.01,0.001,600,-0.081693,-2.3534,-2.40258,-0.0477941,0.968603,0.0615914,0.615056,0.0159063,0.0136954,0,0.00996369,-0.56506,7.5054,27783.6
2365,0.01,0.001,600,-0.0699125,-2.24781,-2.11167,0.136576,0.960951,0.066329,0.594639,-0.132654,-0.133808,1,0.0025469,-0.572323,7.39347,27794.1
2366,0.01,0.001,600,-0.0775817,-2.19126,-2.24666,-0.0546936,0.963878,0.0601604,0.600239,0.0352425,0.0337922,1,0.00249344,-0.564688,7.71382,27804.9
2367,0.01,0.001,600,-0.0621533,-2.20054,-2.00914,0.191231,0.967762,0.0572631,0.527314,-0.200051,-0.202903,0,0.00992335,-0.558695,7.36488,27815.4
2368,0.01,0.001,600,-0.0714139,-2.10708,-2.16048,-0.0540536,0.952625,0.0573342,0.792141,0.052949,0.0514783,1,0.00252189,-0.561556,7.52117,27826.1
2369,0.01,0.001,600,-0.0769943,-2.20727,-2.30983,-0.102091,0.962856,0.0585446,0.635954,0.109288,0.105697,0,0.00972721,-0.566554,7.6306,27836.9
2370,0.01,0.001,600,-0.0877337,-2.54322,-2.70858,-0.16539,0.952559,0.0585744,0.975727,0.179327,0.178001,1,0.00255995,-0.587591,7.73722,27847.7
2371,0.01,0.001,600,-0.0761096,-2.62869,-2.51837,0.109453,0.972186,0.0650375,0.455241,-0.114099,-0.115939,0,0.00989605,-0.59529,7.54552,27858.3
2372,0.01,0.001,600,-0.0881268,-2.65191,-2.68641,-0.0333647,0.958262,0.0579095,1.01763,0.0423271,0.0407812,1,0.00252156,-0.591542,7.81368,27869.3
2373,0.01,0.001,600,-0.0667471,-2.40566,-2.0889,0.317156,0.972086,0.0572917,0.494685,-0.291993,-0.294038,0,0.00988402,-0.590644,7.32354,27879.7
2374,0.01,0.001,600,-0.0745472,-2.30088,-2.27336,0.0278444,0.964976,0.0638895,0.52303,-0.00692811,-0.00898143,0,0.00927072,-0.542408,7.6399,27890.4
2375,0.01,0.001,600,-0.058148,-2.06182,-1.79601,0.265504,0.972785,0.0641644,0.415894,-0.26319,-0.264302,1,0.00249621,-0.540828,7.40921,27901.2
2376,0.01,0.001,600,-0.0751415,-2.16482,-2.21506,-0.0497868,0.968161,0.0670087,0.579833,0.0612145,0.058954,0,0.00947022,-0.521772,7.51584,27911.9
2377,0.01,0.001,600,-0.0644777,-2.01238,-1.88639,0.127445,0.962452,0.0583982,0.531277,-0.135662,-0.136598,1,0.0025095,-0.510543,7.49314,27922.3
2378,0.01,0.001,600,-0.0743642,-2.03661,-2.08591,-0.0478797,0.967093,0.0602233,0.539652,0.0456103,0.0443643,1,0.00250091,-0.514677,7.64949,27933.1
2379,0.01,0.001,600,-0.0632902,-1.8583,-1.7739,0.085496,0.971498,0.0566394,0.466071,-0.106032,-0.106778,1,0.00250897,-0.512423,7.50798,27943.6
2380,0.01,0.001,600,-0.0589028,-1.56288,-1.4827,0.0805657,0.971023,0.0570807,0.405757,-0.106948,-0.108859,0,0.00979829,-0.528898,7.34278,27953.9
2381,0.01,0.001,600,-0.0663514,-1.62662,-1.68445,-0.0564442,0.971819,0.0578709,0.475583,-0.0129342,-0.0149787,0,0.00961934,-0.517533,7.37224,27964.3
2382,0.01,0.001,600,-0.0590983,-1.62033,-1.59018,0.0305916,0.971459,0.059828,0.41702,-0.0120392,-0.0141442,0,0.00939201,-0.50998,7.82898,27975.2
2383,0.01,0.001,600,-0.0708214,-1.88702,-1.96433,-0.0762298,0.970028,0.0558207,0.560718,0.00575039,0.00410164,0,0.00989939,-0.499915,7.44678,27985.9
2384,0.01,0.001,600,-0.0803325,-2.16852,-2.35356,-0.183905,0.932605,0.0620525,0.942975,0.196069,0.194791,1,0.00249544,-0.51925,8.02311,27997.1
2385,0.01,0.001,600,-0.0675657,-2.08767,-2.05751,0.029606,0.96344,0.0645263,0.628131,-0.0142627,-0.015564,1,0.00248756,-0.506173,7.52799,28007.6
2386,0.01,0.001,600,-0.069282,-1.97082,-1.98553,-0.0135032,0.962946,0.0601206,0.457033,0.0154665,0.0136232,0,0.00962561,-0.517872,7.5669,28018.4
2387,0.01,0.001,600,-0.0635954,-1.88555,-1.82054,0.0666239,0.958096,0.0655136,0.449803,-0.0339989,-0.0366415,0,0.0096484,-0.507856,8.09955,28029.5
2388,0.01,0.001,600,-0.0671431,-1.85962,-1.88915,-0.0291188,0.957469,0.0634964,0.565456,0.00858458,0.00651572,0,0.00984219,-0.501731,7.42314,28040.1
2389,0.01,0.001,600,-0.0734301,-1.96377,-2.05267,-0.0884148,0.96015,0.0634763,0.519656,0.0863526,0.0844799,0,0.00995623,-0.491584,7.6161,28050.8
2390,0.01,0.001,600,-0.0660324,-1.91459,-1.86085,0.0536234,0.962721,0.0570245,0.51871,-0.059305,-0.0617626,0,0.00998732,-0.490317,7.53365,28061.5
2391,0.01,0.001,600,-0.0733553,-1.85213,-2.00332,-0.150146,0.944699,0.0628109,0.769666,0.109208,0.108019,1,0.00249163,-0.484008,7.85238,28072.5
2392,0.01,0.001,600,-0.0712529,-2.03839,-2.06438,-0.0246436,0.964973,0.0535381,0.625794,0.0309126,0.0298362,1,0.00253449,-0.500872,7.6158,28083.2
2393,0.01,0.001,600,-0.0688911,-2.00821,-1.99702,0.0121666,0.961764,0.0615666,0.701356,-0.0157577,-0.0179135,0,0.00949297,-0.468619,7.86003,28094.2
2394,0.01,0.001,600,-0.0669823,-1.91573,-1.87124,0.0442013,0.966426,0.0616229,0.549557,-0.0216857,-0.0233685,0,0.00983655,-0.471117,7.40708,28104.9
2395,0.01,0.001,600,-0.0784937,-2.20707,-2.30946,-0.101638,0.958466,0.0616643,0.692528,0.103244,0.102179,1,0.00251154,-0.468515,7.59599,28116.9
2396,0.01,0.001,600,-0.078013,-2.31543,-2.37822,-0.0624289,0.959227,0.0611064,0.725591,0.0503845,0.0482563,0,0.009606,-0.474309,7.68814,28127.8
2397,0.01,0.001,600,-0.0759498,-2.30905,-2.33676,-0.0269591,0.958436,0.0653164,0.621115,0.0141161,0.0119028,0,0.00989076,-0.479312,7.54567,28138.4
2398,0.01,0.001,600,-0.0688136,-2.0322,-1.98909,0.0431873,0.969376,0.0619926,0.497132,-0.0455129,-0.0464409,1,0.00248689,-0.467727,7.79991,28149.6
2399,0.01,0.001,600,-0.0741659,-2.28602,-2.22446,0.0640037,0.92867,0.0625861,0.844542,-0.0602077,-0.0616897,1,0.00252978,-0.485592,7.60411,28160.3
2400,0.01,0.001,600,-0.0642298,-2.14769,-2.02509,0.124834,0.950361,0.0621135,0.555559,-0.13156,-0.132739,1,0.0024959,-0.487759,7.71666,28171.5
2401,0.01,0.001,600,-0.073073,-2.16669,-2.1727,-0.0053158,0.952627,0.0603883,0.794569,0.0189965,0.0167213,0,0.00994911,-0.484208,7.63535,28182.1
2402,0.01,0.001,600,-0.0621185,-2.00919,-1.83897,0.169099,0.964788,0.0645275,0.392634,-0.178098,-0.179234,1,0.00251106,-0.477697,7.5302,28192.7
2403,0.01,0.001,600,-0.0701732,-1.88125,-1.93098,-0.0485059,0.969276,0.0607054,0.444909,0.0326008,0.0317325,1,0.00250588,-0.468712,7.68334,28203.6
2404,0.01,0.001,600,-0.0701074,-2.06048,-2.06218,-0.00199998,0.959941,0.0597181,0.592769,-0.00703102,-0.00959916,0,0.00981389,-0.474442,7.47099,28214.1
2405,0.01,0.001,600,-0.0716448,-1.90748,-2.00232,-0.0953666,0.947293,0.056705,0.58203,0.105239,0.104191,1,0.00251886,-0.454431,7.69179,28225.1
2406,0.01,0.001,600,-0.0593881,-1.79917,-1.72467,0.074128,0.954981,0.0634263,0.505552,-0.0627953,-0.06496,0,0.00988754,-0.477777,7.39424,28235.6
2407,0.01,0.001,600,-0.0706305,-1.83397,-1.93728,-0.10306,0.9544,0.0589857,0.780505,0.0867301,0.0854474,1,0.00251571,-0.492315,7.90445,28246.6
2408,0.01,0.001,600,-0.0770272,-1.9941,-2.19094,-0.195147,0.955697,0.0670867,0.680572,0.239457,0.237724,1,0.00249046,-0.498495,7.79062,28257.4
2409,0.01,0.001,600,-0.070491,-2.0353,-2.03271,0.0024513,0.959634,0.0639076,0.562313,-0.0287458,-0.0307467,0,0.00993606,-0.50336,7.88451,28268.6
2410,0.01,0.001,600,-0.0574537,-1.97069,-1.71462,0.25729,0.965935,0.0574939,0.507664,-0.248292,-0.250237,0,0.00938082,-0.475102,7.45237,28279.2
2411,0.01,0.001,600,-0.0672755,-1.79471,-1.8186,-0.0240845,0.974625,0.0621428,0.456571,-0.0146051,-0.0153294,1,0.00253034,-0.49268,7.59349,28289.8
2412,0.01,0.001,600,-0.0641803,-1.80759,-1.79913,0.0099366,0.964778,0.0602376,0.555159,-0.00740383,-0.00862641,1,0.00252318,-0.498166,7.57311,28300.5
2413,0.01,0.001,600,-0.0677264,-1.71003,-1.78806,-0.0766231,0.96685,0.0655031,0.522588,0.0784957,0.0759212,0,0.00986196,-0.509176,7.52381,28311.1
2414,0.01,0.001,600,-0.0571337,-1.65161,-1.53683,0.115024,0.954843,0.0649056,0.707742,-0.0932669,-0.0945132,1,0.00248977,-0.484071,7.34473,28321.5
2415,0.01,0.001,600,-0.0565647,-1.54113,-1.47874,0.0636983,0.971104,0.0677013,0.437852,-0.0813619,-0.0837677,0,0.00974564,-0.493071,7.56145,28332.3
2416,0.01,0.001,600,-0.0598799,-1.60629,-1.61655,-0.00983727,0.962773,0.0560386,0.474698,0.0260634,0.023755,0,0.00968212,-0.497971,7.39714,28342.7
2417,0.01,0.001,600,-0.0647175,-1.69632,-1.73709,-0.0407669,0.965215,0.0610342,0.519391,0.0436373,0.0426929,1,0.00252072,-0.504666,7.80184,28353.6
2418,0.01,0.001,600,-0.0589166,-1.55982,-1.4924,0.0678222,0.966644,0.0562747,0.467818,-0.068546,-0.0702659,0,0.00983263,-0.501386,7.30545,28363.9
2419,0.01,0.001,600,-0.0840171,-1.87061,-2.23817,-0.36528,0.955586,0.0572636,0.659846,0.329371,0.326297,0,0.00979898,-0.491769,7.59909,28376.5
2420,0.01,0.001,600,-0.0745044,-2.05714,-2.1654,-0.10768,0.958293,0.0642421,0.71265,0.127281,0.12431,0,0.00993329,-0.486447,7.77508,28387.4
2421,0.01,0.001,600,-0.0621028,-1.9992,-1.79708,0.203538,0.971496,0.0575743,0.422448,-0.18018,-0.181005,1,0.00250488,-0.485298,7.62161,28398
2422,0.01,0.001,600,-0.0843373,-2.15305,-2.42818,-0.273895,0.960734,0.0555315,0.710286,0.292202,0.289326,0,0.00970311,-0.495633,7.70075,28408.8
2423,0.01,0.001,600,-0.0902255,-2.27973,-2.6028,-0.32497,0.939639,0.0615377,0.84049,0.319188,0.315304,0,0.00970266,-0.50072,7.7263,28419.6
2424,0.01,0.001,600,-0.0624661,-2.31931,-1.98314,0.336954,0.947365,0.0580585,0.431676,-0.343545,-0.344832,1,0.00251356,-0.48702,8.13525,28430.8
2425,0.01,0.001,600,-0.0818154,-2.2182,-2.33918,-0.119823,0.951613,0.0571976,0.903968,0.150889,0.147136,0,0.00991415,-0.498598,7.53491,28450.7
2426,0.01,0.001,600,-0.0636711,-1.97835,-1.80134,0.177769,0.960713,0.0595934,0.563055,-0.172397,-0.174478,0,0.00964055,-0.47603,7.49248,28461.4
2427,0.01,0.001,600,-0.0709899,-1.91186,-1.96955,-0.0575076,0.940931,0.0608416,0.760798,0.0548917,0.0538264,1,0.00249241,-0.492148,7.6126,28472.1
2428,0.01,0.001,600,-0.0840569,-2.08328,-2.30055,-0.215389,0.969085,0.0574889,0.503807,0.20413,0.201874,0,0.0099904,-0.474856,7.53563,28482.6
2429,0.01,0.001,600,-0.076445,-2.27233,-2.36689,-0.0928926,0.940167,0.0549681,0.651067,0.0883446,0.0871465,1,0.00251489,-0.488696,7.70599,28493.6
2430,0.01,0.001,600,-0.0780328,-2.28031,-2.32391,-0.0432391,0.966143,0.0574226,0.63828,0.0397061,0.036876,0,0.0093629,-0.483731,7.5693,28504.3
2431,0.01,0.001,600,-0.0640185,-2.1676,-1.96195,0.206512,0.968417,0.0548301,0.484877,-0.228585,-0.230747,0,0.00957287,-0.474653,7.76658,28515.1
2432,0.01,0.001,600,-0.0779406,-2.05912,-2.152,-0.0914703,0.964455,0.0616517,0.593141,0.0886256,0.0874007,1,0.00257647,-0.490311,7.54442,28525.9
2433,0.01,0.001,600,-0.0725708,-2.2394,-2.19495,0.0446352,0.967433,0.0603511,0.648724,-0.0145218,-0.0155201,1,0.00251425,-0.506725,7.86812,28536.7
2434,0.01,0.001,600,-0.0595231,-1.92136,-1.72167,0.200952,0.94816,0.0619433,0.458765,-0.18652,-0.18739,1,0.00251989,-0.481902,7.68452,28547.4
2435,0.01,0.001,600,-0.0644099,-1.93526,-1.82186,0.113677,0.971859,0.0610838,0.400547,-0.123318,-0.124297,1,0.00254238,-0.486662,7.42394,28558.1
2436,0.01,0.001,600,-0.0674253,-1.89264,-1.90473,-0.0102419,0.96615,0.059689,0.462569,0.024875,0.0236771,1,0.00252966,-0.51037,7.67501,28568.9
2437,0.01,0.001,600,-0.0654986,-1.81585,-1.80313,0.0134802,0.960811,0.0586758,0.53746,-0.0122585,-0.0133656,1,0.00248936,-0.51306,7.58324,28579.6
2438,0.01,0.001,600,-0.0645517,-1.82711,-1.77668,0.0499875,0.973114,0.0654051,0.484243,-0.0461132,-0.0469077,1,0.0024787,-0.514396,7.51736,28590.1
2439,0.01,0.001,600,-0.0663633,-1.90704,-1.9251,-0.0171515,0.964139,0.0620675,0.643407,-0.000322912,-0.00256894,0,0.00975671,-0.512942,7.58619,28600.8
2440,0.01,0.001,600,-0.0589275,-1.6555,-1.55734,0.0985089,0.95428,0.0639322,0.503554,-0.0898392,-0.0910568,1,0.00249891,-0.523147,7.40809,28611.3
2441,0.01,0.001,600,-0.0617568,-1.73804,-1.70248,0.0364258,0.961742,0.0628197,0.528592,-0.0207099,-0.0220386,1,0.00249329,-0.514262,7.59007,28622.3
2442,0.01,0.001,600,-0.0590483,-1.68661,-1.62473,0.0612059,0.969143,0.05652,0.499792,-0.0673047,-0.0689686,0,0.00971696,-0.513404,7.33857,28632.8
2443,0.01,0.001,600,-0.0585979,-1.50775,-1.4561,0.052575,0.972482,0.0586905,0.513764,-0.00458507,-0.00530072,1,0.00249472,-0.509882,7.40373,28643.2
2444,0.01,0.001,600,-0.067388,-1.66604,-1.80974,-0.142497,0.961653,0.0562041,0.58517,0.152938,0.151939,1,0.0025576,-0.540563,7.65162,28654.1
2445,0.01,0.001,600,-0.0861256,-2.02847,-2.35738,-0.32801,0.959475,0.0584447,0.664849,0.334148,0.331739,0,0.00961192,-0.543057,7.66889,28664.9
2446,0.01,0.001,600,-0.0671583,-2.02133,-1.96043,0.0620469,0.956577,0.0598669,0.669474,-0.105939,-0.108658,0,0.00999065,-0.522882,7.37362,28675.5
2447,0.01,0.001,600,-0.0804836,-1.99574,-2.16305,-0.164956,0.948572,0.0636337,0.805915,0.151018,0.149028,1,0.00253535,-0.523465,7.95478,28686.5
2448,0.01,0.001,600,-0.0684987,-2.0078,-2.00096,0.00799084,0.97266,0.0670815,0.429931,0.0142947,0.0132408,1,0.00251072,-0.530104,7.61024,28697.4
2449,0.01,0.001,600,-0.0742431,-2.02523,-2.07132,-0.0452516,0.956136,0.0618763,0.809874,0.0393663,0.0369034,0,0.00987022,-0.526749,7.53152,28707.8
2450,0.01,0.001,600,-0.0741075,-2.24654,-2.24323,0.00396498,0.956564,0.0635898,0.759033,0.0165185,0.0152451,1,0.00250263,-0.533309,7.99009,28719.1
2451,0.01,0.001,600,-0.0703034,-2.20046,-2.1323,0.0687343,0.965379,0.0630367,0.595633,-0.0557829,-0.0583565,0,0.0099628,-0.5411,7.83014,28730.1
2452,0.01,0.001,600,-0.0593243,-1.97932,-1.77951,0.199722,0.965246,0.0592036,0.648918,-0.204776,-0.206299,1,0.00253843,-0.529304,7.3856,28740.5
2453,0.01,0.001,600,-0.0714742,-1.96398,-2.04385,-0.0801697,0.962817,0.0631497,1.15398,0.194797,0.193696,1,0.00249337,-0.547799,7.56211,28751.2
2454,0.01,0.001,600,-0.0734951,-2.19415,-2.17591,0.0195278,0.95781,0.0617812,0.883499,-0.00563551,-0.00834137,0,0.00987496,-0.52312,7.46914,28761.8
2455,0.01,0.001,600,-0.0718678,-2.18702,-2.14637,0.0408669,0.961602,0.0613465,0.678954,-0.081467,-0.0826311,1,0.00253944,-0.528954,7.75356,28772.7
2456,0.01,0.001,600,-0.0648133,-2.02588,-1.91505,0.111704,0.963333,0.0659304,0.561227,-0.131587,-0.134411,0,0.00989824,-0.532855,7.58292,28783.4
2457,0.01,0.001,600,-0.0733162,-2.0253,-2.12409,-0.0975711,0.969492,0.0627046,1.22191,0.211385,0.210209,1,0.00251331,-0.546664,7.73211,28794.1
2458,0.01,0.001,600,-0.0793736,-2.13359,-2.28922,-0.153704,0.906328,0.0591593,1.03195,-0.0467354,-0.0494414,0,0.00993867,-0.508327,7.48446,28804.9
2459,0.01,0.001,600,-0.0670405,-1.8327,-1.84783,-0.0149974,0.943409,0.056376,0.724113,-0.0476165,-0.0500948,0,0.00989657,-0.522732,7.38765,28815.3
2460,0.01,0.001,600,-0.0545473,-1.75182,-1.56832,0.183222,0.961206,0.0568213,0.528808,-0.13653,-0.138516,0,0.00976673,-0.522392,7.44917,28826
2461,0.01,0.001,600,-0.0630821,-1.7994,-1.77216,0.0273361,0.954382,0.0605278,0.894156,0.0253504,0.0222642,0,0.00963669,-0.500568,7.42153,28836.4
2462,0.01,0.001,600,-0.0669848,-1.86846,-1.87903,-0.0108426,0.973504,0.0655763,0.475566,-0.0107471,-0.0115801,1,0.00249327,-0.510264,7.73678,28847.2
2463,0.01,0.001,600,-0.0658583,-1.96206,-1.93869,0.0232663,0.948449,0.0562866,0.580615,-0.127455,-0.128471,1,0.00248708,-0.504773,7.54253,28857.9
2464,0.01,0.001,600,-0.0619542,-1.73858,-1.68268,0.0561111,0.951829,0.0598528,0.563127,-0.0221282,-0.023124,1,0.0025085,-0.494603,7.47304,28868.3
2465,0.01,0.001,600,-0.0717245,-1.91809,-2.02511,-0.106387,0.95706,0.0550165,0.730084,0.124771,0.122584,0,0.00999631,-0.520331,7.74503,28879.1
2466,0.01,0.001,600,-0.0675988,-1.88666,-1.91536,-0.0283735,0.967023,0.0599146,0.497558,0.0253819,0.024541,1,0.00252761,-0.523393,7.69651,28889.9
2467,0.01,0.001,600,-0.070344,-1.8264,-1.88741,-0.060437,0.971952,0.062032,0.529002,0.0733471,0.0712031,0,0.00998985,-0.526383,7.44936,28900.3
2468,0.01,0.001,600,-0.0553801,-1.71227,-1.54725,0.164634,0.96912,0.0633008,0.443394,-0.185668,-0.186672,1,0.00250089,-0.525749,7.9619,28911.5
2469,0.01,0.001,600,-0.0565826,-1.55023,-1.52417,0.0264162,0.971809,0.061821,0.470787,0.0465638,0.0446381,0,0.00922725,-0.503791,7.80463,28922.3
2470,0.01,0.001,600,-0.0716334,-1.95658,-2.12485,-0.168783,0.950413,0.0621219,0.612144,0.169607,0.167566,0,0.00996266,-0.508048,7.46637,28932.9
2471,0.01,0.001,600,-0.0648322,-1.93291,-1.85528,0.0783135,0.95698,0.061476,0.556827,-0.0671476,-0.0691329,0,0.00996479,-0.517866,7.50887,28943.5
2472,0.01,0.001,600,-0.0657843,-1.83089,-1.79467,0.0378506,0.975225,0.0546348,0.381115,-0.0522638,-0.053783,0,0.00961487,-0.509898,7.49287,28954.1
2473,0.01,0.001,600,-0.0678798,-1.86646,-1.90777,-0.041242,0.96902,0.0624721,0.553781,0.0460759,0.0450657,1,0.00261135,-0.53655,7.63167,28964.9
2474,0.01,0.001,600,-0.0597214,-1.85923,-1.78406,0.0753794,0.962332,0.05955,0.501551,-0.0632898,-0.0641145,1,0.00248515,-0.523426,7.69262,28975.7
2475,0.01,0.001,600,-0.0672733,-1.84017,-1.90183,-0.0624279,0.967476,0.0559969,0.48511,0.0421619,0.0411502,1,0.00253087,-0.52105,7.48038,28986.4
2476,0.01,0.001,600,-0.0763275,-2.01746,-2.13398,-0.116218,0.957157,0.0567932,0.740449,0.115354,0.114415,1,0.00249598,-0.535316,7.61047,28997.1
2477,0.01,0.001,600,-0.0653879,-2.04459,-1.95137,0.0940099,0.950267,0.0579491,0.68005,-0.0929668,-0.0944851,1,0.00253664,-0.547025,7.48373,29007.6
2478,0.01,0.001,600,-0.070925,-1.83672,-1.93762,-0.0986113,0.946455,0.0616567,0.539085,-0.00706509,-0.00971443,0,0.00980632,-0.54288,7.55112,29018.3
2479,0.01,0.001,600,-0.0653602,-1.85791,-1.80482,0.0541455,0.965125,0.0639648,0.446939,-0.0690145,-0.0699118,1,0.00250308,-0.529042,7.44671,29028.8
2480,0.01,0.001,600,-0.0582099,-1.74783,-1.61524,0.131623,0.966267,0.0572636,0.47412,-0.110916,-0.112832,0,0.0099378,-0.551067,7.83986,29039.7
2481,0.01,0.001,600,-0.0635446,-1.50073,-1.57385,-0.0717722,0.951418,0.0632391,0.530677,0.0502507,0.0493658,1,0.00254246,-0.554048,7.67978,29050.6
2482,0.01,0.001,600,-0.0609611,-1.65201,-1.62836,0.0241438,0.97069,0.0602932,0.464942,-0.0293368,-0.030295,1,0.00254723,-0.578466,7.69207,29061.4
2483,0.01,0.001,600,-0.0773489,-1.88962,-2.13378,-0.24381,0.96212,0.0584702,0.521595,0.258138,0.256389,0,0.00960769,-0.564837,7.78191,29072.5
2484,0.01,0.001,600,-0.0668877,-2.05074,-1.9986,0.0518985,0.964355,0.0566905,0.548786,-0.0460495,-0.048047,0,0.00975291,-0.557056,7.66835,29083.2
2485,0.01,0.001,600,-0.0545604,-1.7239,-1.50233,0.222142,0.970906,0.0657072,0.435871,-0.204188,-0.20535,1,0.00250138,-0.529025,7.56207,29093.8
2486,0.01,0.001,600,-0.0616556,-1.59496,-1.60246,-0.0064735,0.964614,0.0600123,0.610741,0.0444655,0.0433764,1,0.00253313,-0.541703,8.45767,29106
2487,0.01,0.001,600,-0.0778019,-1.79064,-2.06513,-0.274416,0.966536,0.0595927,0.501713,0.278843,0.276482,0,0.00979261,-0.555772,7.6244,29116.7
2488,0.01,0.001,600,-0.0680149,-1.92336,-1.97547,-0.0537284,0.9545,0.0610867,0.660263,0.0467664,0.0456238,1,0.00249225,-0.541199,7.55531,29127.6
2489,0.01,0.001,600,-0.0660289,-1.6904,-1.72835,-0.0364199,0.957411,0.0622718,0.508769,0.022908,0.0216194,1,0.00253312,-0.560815,7.60345,29138.5
2490,0.01,0.001,600,-0.0603511,-1.68448,-1.63224,0.0522474,0.965973,0.0640571,0.519457,-0.029848,-0.0311005,1,0.00249687,-0.545538,7.69188,29149.5
2491,0.01,0.001,600,-0.0713834,-1.90528,-1.96957,-0.0638999,0.964612,0.0563049,0.57284,0.0652155,0.0643054,1,0.00252552,-0.565418,7.82928,29160.2
2492,0.01,0.001,600,-0.0677407,-1.82357,-1.84676,-0.0231164,0.949435,0.0600069,0.724256,0.0408577,0.0387086,0,0.00978361,-0.56739,7.78897,29171.2
2493,0.01,0.001,600,-0.0675095,-1.6359,-1.76489,-0.129061,0.94215,0.0625057,0.512386,0.00699025,0.00511213,0,0.00986781,-0.532406,7.49012,29181.6
2494,0.01,0.001,600,-0.0738073,-2.03731,-2.16083,-0.122747,0.946193,0.0554845,0.587998,0.118348,0.117108,1,0.00252022,-0.545463,7.54577,29192.3
